Subject,Running,Correct_Response,Trigger,List1,List1.Sample,Prime,Target,Target2.ACC,Target2.RT
22,List1,6,22,22,110,stardom,star,1,561
22,List1,6,23,23,10,manhood,man,1,568
22,List1,6,33,33,139,cashier,cash,1,639
22,List1,6,34,34,122,solidify,solid,1,491
22,List1,6,35,35,127,fortify,fort,1,877
22,List1,6,36,36,17,profiteer,profit,1,586
22,List1,6,37,37,33,directory,direct,1,510
22,List1,6,38,38,39,armory,arm,1,560
22,List1,6,39,39,53,acidify,acid,1,675
22,List1,6,40,40,102,frontier,front,1,454
22,List1,6,41,41,71,humidify,humid,1,631
22,List1,6,51,51,195,witness,wit,1,557
22,List1,6,53,53,58,listen,list,1,948
22,List1,6,54,54,35,pastor,past,1,526
22,List1,6,55,55,185,banish,ban,1,563
22,List1,6,56,56,160,heathen,heath,1,532
22,List1,6,57,57,152,mister,mist,1,651
22,List1,6,58,58,34,raptor,rapt,1,846
22,List1,6,65,65,45,helpless,help,1,512
22,List1,6,66,66,55,chiefly,chief,1,931
22,List1,6,67,67,188,strongly,strong,1,412
22,List1,6,68,68,47,deafness,deaf,1,505
22,List1,6,69,69,52,deadly,dead,1,546
22,List1,6,70,70,63,sickness,sick,1,1053
22,List1,6,71,71,186,worthless,worth,1,459
22,List1,6,72,72,200,thankless,thank,1,526
22,List1,6,73,73,155,toothless,tooth,1,443
22,List1,6,83,83,158,tractor,tract,1,636
22,List1,6,84,84,111,sculptor,sculpt,1,577
22,List1,6,85,85,168,selfish,self,1,487
22,List1,6,86,86,184,freshen,fresh,1,442
22,List1,6,87,87,90,debtor,debt,1,660
22,List1,6,88,88,117,prayer,pray,1,403
22,List1,6,89,89,64,professor,profess,0,709
22,List1,6,90,90,193,soften,soft,1,556
22,List1,6,91,91,79,fasten,fast,1,425
22,List1,6,104,4,37,breadth,kind,1,495
22,List1,6,105,5,173,hearth,dump,1,519
22,List1,6,106,6,149,youth,ran,1,426
22,List1,6,107,7,27,pillory,dear,1,612
22,List1,6,112,12,143,career,hick,1,552
22,List1,6,113,13,115,ratify,audit,1,674
22,List1,6,114,14,2,factory,test,1,759
22,List1,6,124,24,74,seedling,bore,1,504
22,List1,6,125,25,61,warmth,ten,1,581
22,List1,6,126,26,172,fourth,free,1,440
22,List1,6,127,27,192,boyhood,king,1,476
22,List1,6,128,28,166,eleventh,sap,1,846
22,List1,6,129,29,38,sixth,earth,1,591
22,List1,6,130,30,70,duckling,grow,1,847
22,List1,6,131,31,162,stardom,serf,0,1029
22,List1,6,132,32,120,manhood,heal,1,435
22,List1,6,142,42,179,cashier,class,1,569
22,List1,6,143,43,146,solidify,hotel,1,505
22,List1,6,144,44,129,fortify,market,1,517
22,List1,6,145,45,114,profiteer,just,1,490
22,List1,6,146,46,157,directory,court,1,675
22,List1,6,147,47,68,armory,null,1,678
22,List1,6,148,48,137,acidify,racket,1,471
22,List1,6,149,49,67,frontier,musket,0,1102
22,List1,6,150,50,80,humidify,cloth,1,482
22,List1,6,152,52,25,witness,imp,0,932
22,List1,6,159,59,72,listen,flow,1,503
22,List1,6,160,60,89,pastor,trait,0,1227
22,List1,6,161,61,177,banish,limb,1,592
22,List1,6,162,62,176,heathen,hung,1,496
22,List1,6,163,63,22,mister,poll,1,556
22,List1,6,164,64,121,raptor,van,1,539
22,List1,6,174,74,23,helpless,weak,1,596
22,List1,6,175,75,19,chiefly,great,1,515
22,List1,6,176,76,180,strongly,ill,1,873
22,List1,6,177,77,99,deafness,calm,1,550
22,List1,6,178,78,20,deadly,death,1,739
22,List1,6,179,79,14,sickness,waif,0,689
22,List1,6,180,80,112,worthless,high,1,705
22,List1,6,181,81,132,thankless,stain,1,774
22,List1,6,182,82,167,toothless,war,1,486
22,List1,6,192,92,29,tractor,draw,1,797
22,List1,6,193,93,9,sculptor,green,1,544
22,List1,6,194,94,197,selfish,book,1,469
22,List1,6,195,95,76,freshen,drunk,1,505
22,List1,6,196,96,75,debtor,fool,1,520
22,List1,6,197,97,69,prayer,freak,1,518
22,List1,6,198,98,98,professor,flax,1,710
22,List1,6,199,99,65,soften,hunt,1,485
22,List1,6,200,100,82,fasten,sail,1,561
22,List2,6,4,4,194,kindling,kind,1,458
22,List2,6,5,5,60,dumpling,dump,1,410
22,List2,6,6,6,55,random,ran,1,442
22,List2,6,7,7,31,dearth,dear,1,435
22,List2,6,12,12,10,hickory,hick,1,470
22,List2,6,13,13,24,auditory,audit,1,553
22,List2,6,14,14,66,testify,test,1,500
22,List2,6,24,24,122,boredom,bore,1,449
22,List2,6,25,25,170,tenth,ten,1,524
22,List2,6,26,26,63,freedom,free,1,395
22,List2,6,27,27,139,kingdom,king,1,413
22,List2,6,28,28,190,sapling,sap,1,761
22,List2,6,29,29,62,earthling,earth,1,419
22,List2,6,30,30,80,growth,grow,1,463
22,List2,6,31,31,56,serfdom,serf,0,602
22,List2,6,32,32,130,health,heal,1,540
22,List2,6,42,42,47,classify,class,1,711
22,List2,6,43,43,88,hotelier,hotel,1,497
22,List2,6,44,44,108,marketeer,market,1,590
22,List2,6,45,45,149,justify,just,1,504
22,List2,6,46,46,17,courtier,court,1,456
22,List2,6,47,47,86,nullify,null,1,649
22,List2,6,48,48,68,racketeer,racket,1,476
22,List2,6,49,49,9,musketeer,musket,1,510
22,List2,6,50,50,25,clothier,cloth,1,490
22,List2,6,52,52,64,imply,imp,0,795
22,List2,6,59,59,5,flower,flow,1,533
22,List2,6,60,60,111,traitor,trait,1,719
22,List2,6,61,61,121,limber,limb,1,657
22,List2,6,62,62,161,hunger,hung,1,891
22,List2,6,63,63,109,pollen,poll,1,542
22,List2,6,64,64,164,vanish,van,1,484
22,List2,6,74,74,75,weakness,weak,1,510
22,List2,6,75,75,13,greatly,great,1,487
22,List2,6,76,76,61,illness,ill,1,546
22,List2,6,77,77,33,calmness,calm,1,476
22,List2,6,78,78,43,deathlike,death,1,598
22,List2,6,79,79,21,waiflike,waif,0,890
22,List2,6,80,80,107,highly,high,1,550
22,List2,6,81,81,6,stainless,stain,1,445
22,List2,6,82,82,93,warlike,war,1,467
22,List2,6,92,92,200,drawer,draw,1,620
22,List2,6,93,93,94,greenish,green,1,459
22,List2,6,94,94,134,bookish,book,1,588
22,List2,6,95,95,144,drunken,drunk,0,495
22,List2,6,96,96,124,foolish,fool,1,506
22,List2,6,97,97,157,freakish,freak,1,506
22,List2,6,98,98,116,flaxen,flax,1,608
22,List2,6,99,99,12,hunter,hunt,1,439
22,List2,6,100,100,53,sailor,sail,1,457
22,List2,6,101,1,186,kindling,bread,1,505
22,List2,6,102,2,30,dumpling,hear,1,467
22,List2,6,103,3,32,random,you,1,476
22,List2,6,108,8,36,hickory,car,1,453
22,List2,6,109,9,69,auditory,rat,1,597
22,List2,6,110,10,110,testify,fact,1,423
22,List2,6,111,11,195,dearth,pill,1,563
22,List2,6,115,15,76,boredom,seed,1,583
22,List2,6,116,16,79,tenth,warm,1,759
22,List2,6,117,17,120,freedom,four,1,505
22,List2,6,118,18,175,kingdom,boy,1,494
22,List2,6,119,19,95,sapling,eleven,1,467
22,List2,6,120,20,103,earthling,six,1,509
22,List2,6,121,21,192,growth,duck,1,594
22,List2,6,122,22,39,serfdom,star,1,486
22,List2,6,123,23,131,health,man,1,548
22,List2,6,133,33,145,classify,cash,1,679
22,List2,6,134,34,166,hotelier,solid,1,636
22,List2,6,135,35,16,marketeer,fort,1,640
22,List2,6,136,36,38,justify,profit,1,638
22,List2,6,137,37,106,courtier,direct,1,590
22,List2,6,138,38,71,nullify,arm,1,589
22,List2,6,139,39,115,racketeer,acid,1,551
22,List2,6,140,40,102,musketeer,front,1,580
22,List2,6,141,41,189,clothier,humid,1,609
22,List2,6,151,51,74,imply,wit,1,598
22,List2,6,153,53,37,flower,list,1,621
22,List2,6,154,54,196,traitor,past,1,595
22,List2,6,155,55,19,limber,ban,1,441
22,List2,6,156,56,4,hunger,heath,1,405
22,List2,6,157,57,112,pollen,mist,1,599
22,List2,6,158,58,82,vanish,rapt,1,728
22,List2,6,165,65,8,weakness,help,1,438
22,List2,6,166,66,167,greatly,chief,1,629
22,List2,6,167,67,127,illness,strong,1,507
22,List2,6,168,68,26,calmness,deaf,1,514
22,List2,6,169,69,191,deathlike,dead,1,770
22,List2,6,170,70,150,waiflike,sick,1,513
22,List2,6,171,71,18,highly,worth,1,433
22,List2,6,172,72,136,stainless,thank,1,468
22,List2,6,173,73,29,warlike,tooth,1,475
22,List2,6,183,83,174,drawer,tract,1,654
22,List2,6,184,84,119,greenish,sculpt,1,648
22,List2,6,185,85,177,bookish,self,1,470
22,List2,6,186,86,40,drunken,fresh,1,549
22,List2,6,187,87,15,foolish,debt,1,552
22,List2,6,188,88,104,freakish,pray,1,509
22,List2,6,189,89,169,flaxen,profess,0,612
22,List2,6,190,90,143,hunter,soft,1,414
22,List2,6,191,91,153,sailor,fast,1,440
22,List1,5,245,101,96,amplifier,amplif,1,965
22,List1,5,245,102,174,amusing,amus,1,575
22,List1,5,245,103,41,apprising,appris,1,632
22,List1,5,245,104,49,arising,aris,1,538
22,List1,5,245,105,138,blaming,blam,1,599
22,List1,5,245,106,164,candify,cand,0,494
22,List1,5,245,107,182,capturing,captur,1,578
22,List1,5,245,108,148,certify,cert,1,578
22,List1,5,245,109,154,clarify,clar,1,675
22,List1,5,245,110,190,clumsier,clums,1,516
22,List1,5,245,111,105,comelier,comel,1,639
22,List1,5,245,112,50,comparing,compar,1,698
22,List1,5,245,113,43,competing,compet,1,753
22,List1,5,245,114,151,conditory,condit,1,555
22,List1,5,245,115,42,crating,crat,1,745
22,List1,5,245,116,147,culpatory,culpat,1,554
22,List1,5,245,117,93,dandify,dand,1,749
22,List1,5,245,118,106,dilatory,dilat,1,671
22,List1,5,245,119,46,dinkier,dink,1,665
22,List1,5,245,120,56,dizzier,dizz,1,868
22,List1,5,245,121,32,droning,dron,1,606
22,List1,5,245,122,104,emptier,empt,1,879
22,List1,5,245,123,77,emulatory,emulat,1,737
22,List1,5,245,124,87,emulsify,emuls,1,739
22,List1,5,245,125,36,felicify,felic,1,783
22,List1,5,245,126,134,flimsier,flims,1,1047
22,List1,5,245,127,198,forcing,forc,1,550
22,List1,5,245,128,126,forging,forg,1,748
22,List1,5,245,129,31,fumify,fum,1,629
22,List1,5,245,130,54,hortatory,hortat,1,587
22,List1,5,245,131,62,lonelier,lonel,1,613
22,List1,5,245,132,178,monitory,monit,1,657
22,List1,5,245,133,163,nippier,nipp,1,557
22,List1,5,245,134,135,nuttier,nutt,1,679
22,List1,5,245,135,142,peskier,pesk,0,840
22,List1,5,245,136,136,punitory,punit,1,638
22,List1,5,245,137,125,purifier,purif,1,772
22,List1,5,245,138,92,ropier,rop,1,1340
22,List1,5,245,139,101,stratify,strat,1,934
22,List1,5,245,140,108,terrify,terr,1,576
22,List1,5,245,141,130,territory,territ,1,598
22,List1,5,245,142,140,garaging,garag,1,575
22,List1,5,245,143,183,gliding,glid,1,954
22,List1,5,245,144,113,gouging,goug,1,673
22,List1,5,245,145,86,grating,grat,1,819
22,List1,5,245,146,16,hiking,hik,1,658
22,List1,5,245,147,196,impeding,imped,1,517
22,List1,5,245,148,44,lopping,lopp,1,704
22,List1,5,245,149,131,merging,merg,1,574
22,List1,5,245,150,116,parading,parad,1,666
22,List1,5,246,151,123,barmen,barm,1,603
22,List1,5,246,152,26,brazen,braz,1,588
22,List1,5,246,153,11,broken,brok,1,664
22,List1,5,246,154,78,fifteen,fifte,1,769
22,List1,5,246,155,59,gotten,gott,1,613
22,List1,5,246,156,159,happen,happ,1,604
22,List1,5,246,157,18,kitchen,kitch,1,738
22,List1,5,246,158,94,stolen,stol,1,597
22,List1,5,246,159,144,worsen,wors,1,585
22,List1,5,246,160,191,writhen,writh,0,795
22,List1,5,246,161,66,blemish,blem,1,662
22,List1,5,246,162,85,furbish,furb,1,682
22,List1,5,246,163,30,skirmish,skirm,0,885
22,List1,5,246,164,91,angrily,angri,1,612
22,List1,5,246,165,7,bimonthly,bimonth,1,776
22,List1,5,246,166,57,colly,col,1,596
22,List1,5,246,167,153,dishevely,disheve,1,891
22,List1,5,246,168,165,equably,equab,1,566
22,List1,5,246,169,73,glibly,glib,1,888
22,List1,5,246,170,145,humbly,humb,1,793
22,List1,5,246,171,28,rally,ral,1,612
22,List1,5,246,172,84,spindly,spind,0,538
22,List1,5,246,173,60,suitably,suitab,1,653
22,List1,5,246,174,12,treacly,treac,1,625
22,List1,5,246,175,1,trembly,tremb,1,1862
22,List1,5,246,176,109,variably,variab,1,568
22,List1,5,246,177,175,baroness,baro,1,624
22,List1,5,246,178,95,deaconess,deaco,1,693
22,List1,5,246,179,4,guinness,guin,1,207
22,List1,5,246,180,128,haziness,hazi,1,565
22,List1,5,246,181,133,accusor,accus,1,518
22,List1,5,246,182,119,advisor,advis,1,546
22,List1,5,246,183,48,alluminor,allumin,1,753
22,List1,5,246,184,24,author,auth,1,644
22,List1,5,246,185,124,aviator,aviat,1,996
22,List1,5,246,186,107,censor,cens,1,664
22,List1,5,246,187,103,cursor,curs,1,767
22,List1,5,246,188,13,devisor,devis,1,1185
22,List1,5,246,189,171,emperor,emper,1,528
22,List1,5,246,190,169,guarantor,guarant,1,647
22,List1,5,246,191,118,literator,literat,1,794
22,List1,5,246,192,194,paritor,parit,1,572
22,List1,5,246,193,51,recaptor,recapt,1,666
22,List1,5,246,194,161,redactor,redact,1,1229
22,List1,5,246,195,181,tremor,trem,1,722
22,List1,5,246,196,187,vector,vect,1,755
22,List1,5,246,197,8,terribly,terrib,1,735
22,List1,5,246,198,199,tolerably,tolerab,0,350
22,List1,5,246,199,83,volubly,volub,1,602
22,List1,5,246,200,88,wiggly,wigg,1,587
22,List2,5,245,101,35,cavalier,caval,1,909
22,List2,5,245,102,182,brigadier,brigad,1,800
22,List2,5,245,103,3,chevalier,cheval,1,477
22,List2,5,245,104,7,chandelier,chandel,1,917
22,List2,5,245,105,141,adulatory,adulat,1,678
22,List2,5,245,106,73,amatory,amat,1,622
22,List2,5,245,107,146,arbory,arb,1,567
22,List2,5,245,108,52,curatory,curat,1,553
22,List2,5,245,109,2,dormitory,dormit,1,805
22,List2,5,245,110,138,olfactory,olfact,1,1005
22,List2,5,245,111,113,territory,territ,1,616
22,List2,5,245,112,46,domineer,domin,1,615
22,List2,5,245,113,162,mutineer,mutin,1,539
22,List2,5,245,114,126,celestify,celest,1,634
22,List2,5,245,115,54,corporify,corpor,1,585
22,List2,5,245,116,132,daintify,daint,1,723
22,List2,5,245,117,59,dandify,dand,1,602
22,List2,5,245,118,1,fructify,fruct,1,701
22,List2,5,245,119,197,sensify,sens,1,683
22,List2,5,245,120,147,veneer,ven,1,680
22,List2,5,245,121,163,reindeer,reind,1,771
22,List2,5,245,122,135,carbineer,carbin,1,764
22,List2,5,245,123,128,donatory,donat,1,819
22,List2,5,245,124,90,excretory,excret,1,818
22,List2,5,245,125,168,gustatory,gustat,1,613
22,List2,5,245,126,20,monitory,monit,1,561
22,List2,5,245,127,133,purgatory,purgat,1,596
22,List2,5,245,128,152,rectory,rect,1,680
22,List2,5,245,129,178,refectory,refect,1,1087
22,List2,5,245,130,70,revisory,revis,1,701
22,List2,5,245,131,91,senatory,senat,1,634
22,List2,5,245,132,193,signatory,signat,1,690
22,List2,5,245,133,183,alkalify,alkal,1,824
22,List2,5,245,134,58,calcify,calc,1,530
22,List2,5,245,135,181,calorify,calor,1,792
22,List2,5,245,136,114,capacify,capac,1,719
22,List2,5,245,137,180,diabolify,diabol,1,711
22,List2,5,245,138,48,horrify,horr,1,551
22,List2,5,245,139,172,modify,mod,1,805
22,List2,5,245,140,44,prettify,prett,0,662
22,List2,5,245,141,176,stratify,strat,1,902
22,List2,5,245,142,158,terrify,terr,1,522
22,List2,5,245,143,85,damnatory,damnat,1,640
22,List2,5,245,144,118,piscatory,piscat,1,560
22,List2,5,245,145,171,darling,dar,1,669
22,List2,5,245,146,101,sibling,sib,1,1236
22,List2,5,245,147,117,wisdom,wis,1,632
22,List2,5,245,148,100,offertory,offert,1,796
22,List2,5,245,149,198,crematory,cremat,1,764
22,List2,5,245,150,184,carnify,carn,1,705
22,List2,5,246,151,83,eternish,etern,1,680
22,List2,5,246,152,51,guinness,guin,1,800
22,List2,5,246,153,159,simply,simp,1,658
22,List2,5,246,154,77,brambly,bramb,1,606
22,List2,5,246,155,185,grizzly,grizz,1,953
22,List2,5,246,156,125,sprightly,spright,1,770
22,List2,5,246,157,27,brinish,brin,1,666
22,List2,5,246,158,22,flemish,flem,1,689
22,List2,5,246,159,123,skirmish,skirm,0,570
22,List2,5,246,160,129,varnish,varn,1,731
22,List2,5,246,161,45,aspirator,aspirat,1,727
22,List2,5,246,162,148,aviator,aviat,1,680
22,List2,5,246,163,28,bachelor,bachel,1,651
22,List2,5,246,164,34,corridor,corrid,1,1004
22,List2,5,246,165,92,creator,creat,1,738
22,List2,5,246,166,81,realtor,realt,1,807
22,List2,5,246,167,173,broiden,broid,1,861
22,List2,5,246,168,188,burden,burd,1,817
22,List2,5,246,169,151,spearmen,spearm,1,624
22,List2,5,246,170,11,spoken,spok,1,543
22,List2,5,246,171,199,stamen,stam,1,668
22,List2,5,246,172,154,trouser,trous,1,521
22,List2,5,246,173,42,smoulder,smould,1,766
22,List2,5,246,174,160,spinster,spinst,1,762
22,List2,5,246,175,78,tamper,tamp,1,654
22,List2,5,246,176,84,thunder,thund,0,872
22,List2,5,246,177,142,monger,mong,1,574
22,List2,5,246,178,137,pamper,pamp,1,677
22,List2,5,246,179,89,semester,semest,1,570
22,List2,5,246,180,156,hamper,hamp,1,809
22,List2,5,246,181,49,jasper,jasp,1,728
22,List2,5,246,182,23,dander,dand,1,601
22,List2,5,246,183,98,cluster,clust,1,843
22,List2,5,246,184,65,clyster,clyst,1,844
22,List2,5,246,185,140,betroth,betro,1,582
22,List2,5,246,186,179,birth,bir,1,743
22,List2,5,246,187,72,belly,bel,1,662
22,List2,5,246,188,96,comply,comp,1,683
22,List2,5,246,189,165,purply,purp,1,556
22,List2,5,246,190,105,spindly,spind,1,1205
22,List2,5,246,191,99,sprawly,spraw,1,1180
22,List2,5,246,192,97,brackish,brack,1,907
22,List2,5,246,193,87,snakish,snak,1,625
22,List2,5,246,194,57,condor,cond,1,650
22,List2,5,246,195,50,curator,curat,1,584
22,List2,5,246,196,187,harbor,harb,1,793
22,List2,5,246,197,41,mirror,mirr,1,1045
22,List2,5,246,198,67,lichen,lich,1,948
22,List2,5,246,199,14,women,wom,1,671
22,List2,5,246,200,155,tinder,tind,1,649
23,List1,6,1,1,95,breadth,bread,1,873
23,List1,6,2,2,179,hearth,hear,1,452
23,List1,6,3,3,127,youth,you,1,768
23,List1,6,8,8,160,career,car,1,592
23,List1,6,9,9,7,ratify,rat,1,555
23,List1,6,10,10,146,factory,fact,1,725
23,List1,6,11,11,119,pillory,pill,0,0
23,List1,6,15,15,57,seedling,seed,1,568
23,List1,6,16,16,46,warmth,warm,1,524
23,List1,6,17,17,114,fourth,four,1,709
23,List1,6,18,18,22,boyhood,boy,1,575
23,List1,6,19,19,75,eleventh,eleven,1,532
23,List1,6,20,20,96,sixth,six,1,609
23,List1,6,21,21,181,duckling,duck,1,1061
23,List1,6,22,22,81,stardom,star,1,877
23,List1,6,23,23,195,manhood,man,1,504
23,List1,6,33,33,108,cashier,cash,1,628
23,List1,6,34,34,194,solidify,solid,0,0
23,List1,6,35,35,69,fortify,fort,1,602
23,List1,6,36,36,174,profiteer,profit,1,675
23,List1,6,37,37,70,directory,direct,1,698
23,List1,6,38,38,187,armory,arm,1,399
23,List1,6,39,39,189,acidify,acid,1,494
23,List1,6,40,40,148,frontier,front,1,909
23,List1,6,41,41,170,humidify,humid,1,1107
23,List1,6,51,51,141,witness,wit,1,627
23,List1,6,53,53,94,listen,list,1,816
23,List1,6,54,54,172,pastor,past,0,0
23,List1,6,55,55,126,banish,ban,1,832
23,List1,6,56,56,140,heathen,heath,1,547
23,List1,6,57,57,133,mister,mist,1,570
23,List1,6,58,58,193,raptor,rapt,0,824
23,List1,6,65,65,6,helpless,help,1,499
23,List1,6,66,66,171,chiefly,chief,1,770
23,List1,6,67,67,12,strongly,strong,1,468
23,List1,6,68,68,53,deafness,deaf,1,1014
23,List1,6,69,69,84,deadly,dead,1,758
23,List1,6,70,70,35,sickness,sick,1,562
23,List1,6,71,71,4,worthless,worth,1,475
23,List1,6,72,72,182,thankless,thank,1,509
23,List1,6,73,73,147,toothless,tooth,1,709
23,List1,6,83,83,122,tractor,tract,1,1079
23,List1,6,84,84,103,sculptor,sculpt,1,626
23,List1,6,85,85,143,selfish,self,1,548
23,List1,6,86,86,87,freshen,fresh,1,662
23,List1,6,87,87,38,debtor,debt,1,627
23,List1,6,88,88,175,prayer,pray,1,579
23,List1,6,89,89,86,professor,profess,0,574
23,List1,6,90,90,105,soften,soft,1,595
23,List1,6,91,91,165,fasten,fast,1,601
23,List1,6,104,4,48,breadth,kind,1,573
23,List1,6,105,5,34,hearth,dump,1,682
23,List1,6,106,6,185,youth,ran,1,550
23,List1,6,107,7,137,pillory,dear,1,1026
23,List1,6,112,12,162,career,hick,0,0
23,List1,6,113,13,120,ratify,audit,1,862
23,List1,6,114,14,183,factory,test,1,582
23,List1,6,124,24,42,seedling,bore,1,491
23,List1,6,125,25,17,warmth,ten,1,630
23,List1,6,126,26,131,fourth,free,1,785
23,List1,6,127,27,89,boyhood,king,1,703
23,List1,6,128,28,45,eleventh,sap,1,684
23,List1,6,129,29,32,sixth,earth,1,489
23,List1,6,130,30,67,duckling,grow,1,546
23,List1,6,131,31,190,stardom,serf,0,0
23,List1,6,132,32,1,manhood,heal,1,546
23,List1,6,142,42,134,cashier,class,1,553
23,List1,6,143,43,121,solidify,hotel,1,526
23,List1,6,144,44,186,fortify,market,1,470
23,List1,6,145,45,15,profiteer,just,1,525
23,List1,6,146,46,16,directory,court,1,565
23,List1,6,147,47,138,armory,null,1,810
23,List1,6,148,48,155,acidify,racket,1,614
23,List1,6,149,49,18,frontier,musket,1,638
23,List1,6,150,50,200,humidify,cloth,0,746
23,List1,6,152,52,39,witness,imp,0,563
23,List1,6,159,59,92,listen,flow,1,672
23,List1,6,160,60,10,pastor,trait,1,580
23,List1,6,161,61,164,banish,limb,1,633
23,List1,6,162,62,50,heathen,hung,1,550
23,List1,6,163,63,139,mister,poll,0,779
23,List1,6,164,64,80,raptor,van,1,692
23,List1,6,174,74,13,helpless,weak,1,453
23,List1,6,175,75,176,chiefly,great,1,668
23,List1,6,176,76,2,strongly,ill,1,586
23,List1,6,177,77,47,deafness,calm,1,541
23,List1,6,178,78,152,deadly,death,1,557
23,List1,6,179,79,150,sickness,waif,0,0
23,List1,6,180,80,3,worthless,high,1,499
23,List1,6,181,81,111,thankless,stain,1,572
23,List1,6,182,82,177,toothless,war,0,0
23,List1,6,192,92,184,tractor,draw,1,750
23,List1,6,193,93,25,sculptor,green,1,559
23,List1,6,194,94,104,selfish,book,1,610
23,List1,6,195,95,157,freshen,drunk,1,703
23,List1,6,196,96,101,debtor,fool,1,554
23,List1,6,197,97,130,prayer,freak,0,0
23,List1,6,198,98,62,professor,flax,1,720
23,List1,6,199,99,44,soften,hunt,1,676
