Subject,Session,Group,Block,Procedure,Running,Correct_Response,Trigger,List1,List1.Cycle,List1.Sample,Prime,Target,Target2.ACC,Target2.CRESP,Target2.DurationError,Target2.OnsetDelay,Target2.OnsetTime,Target2.RESP,Target2.RT,Target2.RTTime
20,1,1,336,Procedure2,List2,5,246,189,1,136,purply,purp,0,5,0,10,1399431,6,474,1399905
20,1,1,273,Procedure2,List2,5,246,190,1,73,spindly,spind,1,5,0,10,1163074,5,595,1163669
20,1,1,399,Procedure2,List2,5,246,191,1,199,sprawly,spraw,1,5,0,10,1635787,5,793,1636580
20,1,1,376,Procedure2,List2,5,246,192,1,176,brackish,brack,0,5,0,10,1549498,6,404,1549902
20,1,1,280,Procedure2,List2,5,246,193,1,80,snakish,snak,1,5,0,10,1189336,5,589,1189925
20,1,1,334,Procedure2,List2,5,246,194,1,134,condor,cond,1,5,0,10,1391927,5,514,1392441
20,1,1,214,Procedure2,List2,5,246,195,1,14,curator,curat,1,5,0,10,941724,5,805,942529
20,1,1,228,Procedure2,List2,5,246,196,1,28,harbor,harb,1,5,0,10,994248,5,528,994776
20,1,1,225,Procedure2,List2,5,246,197,1,25,mirror,mirr,1,5,0,10,982993,5,632,983625
20,1,1,300,Procedure2,List2,5,246,198,1,100,lichen,lich,1,5,0,10,1264370,5,585,1264955
20,1,1,208,Procedure2,List2,5,246,199,1,8,women,wom,1,5,0,10,919214,5,724,919938
20,1,1,241,Procedure2,List2,5,246,200,1,41,tinder,tind,1,5,0,10,1043020,5,628,1043648
21,1,1,116,Procedure1,List1,6,1,1,1,116,breadth,bread,1,6,0,10,543415,6,569,543984
21,1,1,29,Procedure1,List1,6,2,2,1,29,hearth,hear,1,6,0,10,217019,6,595,217614
21,1,1,161,Procedure1,List1,6,3,3,1,161,youth,you,1,6,0,10,712242,6,643,712885
21,1,1,37,Procedure1,List1,6,8,8,1,37,career,car,1,6,0,10,247032,6,661,247693
21,1,1,83,Procedure1,List1,6,9,9,1,83,ratify,rat,1,6,0,10,419610,6,568,420178
21,1,1,70,Procedure1,List1,6,10,10,1,70,factory,fact,1,6,0,10,370838,6,557,371395
21,1,1,4,Procedure1,List1,6,11,11,1,4,pillory,pill,1,6,0,10,123226,6,686,123912
21,1,1,94,Procedure1,List1,6,15,15,1,94,seedling,seed,1,6,0,10,460878,6,723,461601
21,1,1,180,Procedure1,List1,6,16,16,1,180,warmth,warm,1,6,0,10,783524,6,535,784059
21,1,1,11,Procedure1,List1,6,17,17,1,11,fourth,four,1,6,0,10,149488,6,527,150015
21,1,1,165,Procedure1,List1,6,18,18,1,165,boyhood,boy,1,6,0,10,727248,6,973,728221
21,1,1,26,Procedure1,List1,6,19,19,1,26,eleventh,eleven,1,6,0,10,205763,6,539,206302
21,1,1,18,Procedure1,List1,6,20,20,1,18,sixth,six,1,6,0,10,175750,6,633,176383
21,1,1,135,Procedure1,List1,6,21,21,1,135,duckling,duck,1,6,0,10,614698,6,749,615447
21,1,1,59,Procedure1,List1,6,22,22,1,59,stardom,star,1,6,0,10,329569,6,675,330244
21,1,1,48,Procedure1,List1,6,23,23,1,48,manhood,man,1,6,0,10,288301,6,792,289093
21,1,1,106,Procedure1,List1,6,33,33,1,106,cashier,cash,1,6,0,10,505899,6,550,506449
21,1,1,151,Procedure1,List1,6,34,34,1,151,solidify,solid,1,6,0,10,674725,6,705,675430
21,1,1,155,Procedure1,List1,6,35,35,1,155,fortify,fort,0,6,0,10,689731,,0,0
21,1,1,81,Procedure1,List1,6,36,36,1,81,profiteer,profit,1,6,0,10,412106,6,728,412834
21,1,1,164,Procedure1,List1,6,37,37,1,164,directory,direct,1,6,0,10,723497,6,1132,724629
21,1,1,69,Procedure1,List1,6,38,38,1,69,armory,arm,1,6,0,10,367086,6,741,367827
21,1,1,63,Procedure1,List1,6,39,39,1,63,acidify,acid,1,6,0,10,344576,6,636,345212
21,1,1,169,Procedure1,List1,6,40,40,1,169,frontier,front,1,6,0,10,742255,6,1117,743372
21,1,1,173,Procedure1,List1,6,41,41,1,173,humidify,humid,1,6,0,10,757262,6,662,757924
21,1,1,27,Procedure1,List1,6,51,51,1,27,witness,wit,1,6,0,10,209515,6,1059,210574
21,1,1,102,Procedure1,List1,6,53,53,1,102,listen,list,1,6,0,10,490892,6,1029,491921
21,1,1,31,Procedure1,List1,6,54,54,1,31,pastor,past,1,6,0,10,224522,6,460,224982
21,1,1,91,Procedure1,List1,6,55,55,1,91,banish,ban,1,6,0,10,449623,6,1115,450738
21,1,1,24,Procedure1,List1,6,56,56,1,24,heathen,heath,1,6,0,10,198260,6,498,198758
21,1,1,196,Procedure1,List1,6,57,57,1,196,mister,mist,0,6,0,10,843551,5,1003,844554
21,1,1,73,Procedure1,List1,6,58,58,1,73,raptor,rapt,0,6,0,10,382093,5,630,382723
21,1,1,98,Procedure1,List1,6,65,65,1,98,helpless,help,1,6,0,10,475885,6,676,476561
21,1,1,20,Procedure1,List1,6,66,66,1,20,chiefly,chief,1,6,0,10,183253,6,682,183935
21,1,1,41,Procedure1,List1,6,67,67,1,41,strongly,strong,1,6,0,10,262039,6,422,262461
21,1,1,154,Procedure1,List1,6,68,68,1,154,deafness,deaf,1,6,0,10,685980,6,681,686661
21,1,1,80,Procedure1,List1,6,69,69,1,80,deadly,dead,1,6,0,10,408355,6,591,408946
21,1,1,193,Procedure1,List1,6,70,70,1,193,sickness,sick,0,6,0,10,832296,,0,0
21,1,1,166,Procedure1,List1,6,71,71,1,166,worthless,worth,1,6,0,10,731000,6,444,731444
21,1,1,13,Procedure1,List1,6,72,72,1,13,thankless,thank,1,6,0,10,156992,6,631,157623
21,1,1,22,Procedure1,List1,6,73,73,1,22,toothless,tooth,1,6,0,10,190757,6,586,191343
21,1,1,133,Procedure1,List1,6,83,83,1,133,tractor,tract,0,6,0,10,607194,5,581,607775
21,1,1,111,Procedure1,List1,6,84,84,1,111,sculptor,sculpt,1,6,0,10,524657,6,583,525240
21,1,1,156,Procedure1,List1,6,85,85,1,156,selfish,self,1,6,0,10,693483,6,690,694173
21,1,1,142,Procedure1,List1,6,86,86,1,142,freshen,fresh,1,6,0,10,640959,6,527,641486
21,1,1,139,Procedure1,List1,6,87,87,1,139,debtor,debt,1,6,0,10,629704,6,614,630318
21,1,1,150,Procedure1,List1,6,88,88,1,150,prayer,pray,1,6,0,10,670973,6,553,671526
21,1,1,127,Procedure1,List1,6,89,89,1,127,professor,profess,1,6,0,10,584684,6,955,585639
21,1,1,200,Procedure1,List1,6,90,90,1,200,soften,soft,0,6,0,10,858557,,0,0
21,1,1,79,Procedure1,List1,6,91,91,1,79,fasten,fast,1,6,0,10,404603,6,648,405251
21,1,1,178,Procedure1,List1,6,104,4,1,178,breadth,kind,1,6,0,10,776020,6,696,776716
21,1,1,152,Procedure1,List1,6,105,5,1,152,hearth,dump,1,6,0,10,678476,6,1033,679509
21,1,1,32,Procedure1,List1,6,106,6,1,32,youth,ran,1,6,0,10,228274,6,636,228910
21,1,1,147,Procedure1,List1,6,107,7,1,147,pillory,dear,1,6,0,10,659718,6,680,660398
21,1,1,148,Procedure1,List1,6,112,12,1,148,career,hick,1,6,0,10,663470,6,1096,664566
21,1,1,143,Procedure1,List1,6,113,13,1,143,ratify,audit,1,6,0,10,644711,6,1007,645718
21,1,1,5,Procedure1,List1,6,114,14,1,5,factory,test,1,6,0,10,126978,6,614,127592
21,1,1,17,Procedure1,List1,6,124,24,1,17,seedling,bore,1,6,0,10,171998,6,609,172607
21,1,1,121,Procedure1,List1,6,125,25,1,121,warmth,ten,1,6,0,10,562174,6,642,562816
21,1,1,85,Procedure1,List1,6,126,26,1,85,fourth,free,1,6,0,10,427113,6,697,427810
21,1,1,194,Procedure1,List1,6,127,27,1,194,boyhood,king,1,6,0,10,836047,6,1043,837090
21,1,1,168,Procedure1,List1,6,128,28,1,168,eleventh,sap,0,6,0,10,738503,5,1077,739580
21,1,1,120,Procedure1,List1,6,129,29,1,120,sixth,earth,1,6,0,10,558422,6,802,559224
21,1,1,114,Procedure1,List1,6,130,30,1,114,duckling,grow,1,6,0,10,535912,6,744,536656
21,1,1,84,Procedure1,List1,6,131,31,1,84,stardom,serf,0,6,0,10,423361,5,777,424138
21,1,1,3,Procedure1,List1,6,132,32,1,3,manhood,heal,1,6,0,10,119475,6,573,120048
21,1,1,108,Procedure1,List1,6,142,42,1,108,cashier,class,1,6,0,10,513402,6,726,514128
21,1,1,181,Procedure1,List1,6,143,43,1,181,solidify,hotel,1,6,0,10,787275,6,656,787931
21,1,1,33,Procedure1,List1,6,144,44,1,33,fortify,market,1,6,0,10,232025,6,725,232750
21,1,1,184,Procedure1,List1,6,145,45,1,184,profiteer,just,1,6,0,10,798530,6,617,799147
21,1,1,185,Procedure1,List1,6,146,46,1,185,directory,court,1,6,0,10,802282,6,785,803067
21,1,1,34,Procedure1,List1,6,147,47,1,34,armory,null,1,6,0,10,235777,6,789,236566
21,1,1,9,Procedure1,List1,6,148,48,1,9,acidify,racket,0,6,0,10,141985,5,1318,143303
21,1,1,51,Procedure1,List1,6,149,49,1,51,frontier,musket,0,6,0,10,299556,5,728,300284
21,1,1,38,Procedure1,List1,6,150,50,1,38,humidify,cloth,1,6,0,10,250784,6,589,251373
21,1,1,129,Procedure1,List1,6,152,52,1,129,witness,imp,0,6,0,10,592187,5,820,593007
21,1,1,14,Procedure1,List1,6,159,59,1,14,listen,flow,1,6,0,10,160743,6,744,161487
21,1,1,46,Procedure1,List1,6,160,60,1,46,pastor,trait,1,6,0,10,280797,6,808,281605
21,1,1,188,Procedure1,List1,6,161,61,1,188,banish,limb,0,6,0,10,813537,,0,0
21,1,1,57,Procedure1,List1,6,162,62,1,57,heathen,hung,1,6,0,10,322066,6,618,322684
21,1,1,86,Procedure1,List1,6,163,63,1,86,mister,poll,1,6,0,10,430865,6,665,431530
21,1,1,190,Procedure1,List1,6,164,64,1,190,raptor,van,0,6,0,10,821041,,0,0
21,1,1,149,Procedure1,List1,6,174,74,1,149,helpless,weak,1,6,0,10,667221,6,737,667958
21,1,1,123,Procedure1,List1,6,175,75,1,123,chiefly,great,1,6,0,10,569677,6,522,570199
21,1,1,140,Procedure1,List1,6,176,76,1,140,strongly,ill,1,6,0,10,633456,6,758,634214
21,1,1,82,Procedure1,List1,6,177,77,1,82,deafness,calm,1,6,0,10,415858,6,536,416394
21,1,1,101,Procedure1,List1,6,178,78,1,101,deadly,death,1,6,0,10,487140,6,885,488025
21,1,1,198,Procedure1,List1,6,179,79,1,198,sickness,waif,0,6,0,10,851054,5,1108,852162
21,1,1,109,Procedure1,List1,6,180,80,1,109,worthless,high,1,6,0,10,517154,6,950,518104
21,1,1,56,Procedure1,List1,6,181,81,1,56,thankless,stain,1,6,0,10,318314,6,1498,319812
21,1,1,100,Procedure1,List1,6,182,82,1,100,toothless,war,1,6,0,10,483388,6,709,484097
21,1,1,103,Procedure1,List1,6,192,92,1,103,tractor,draw,1,6,0,11,494644,6,517,495161
21,1,1,183,Procedure1,List1,6,193,93,1,183,sculptor,green,1,6,0,10,794779,6,648,795427
21,1,1,49,Procedure1,List1,6,194,94,1,49,selfish,book,1,6,0,10,292052,6,1145,293197
21,1,1,52,Procedure1,List1,6,195,95,1,52,freshen,drunk,1,6,0,10,303307,6,625,303932
21,1,1,99,Procedure1,List1,6,196,96,1,99,debtor,fool,1,6,0,10,479637,6,772,480409
21,1,1,104,Procedure1,List1,6,197,97,1,104,prayer,freak,1,6,0,10,498395,6,494,498889
21,1,1,145,Procedure1,List1,6,198,98,1,145,professor,flax,1,6,0,10,652214,6,1464,653678
21,1,1,132,Procedure1,List1,6,199,99,1,132,soften,hunt,1,6,0,11,603443,6,1172,604615
21,1,1,138,Procedure1,List1,6,200,100,1,138,fasten,sail,1,6,0,10,625953,6,773,626726
21,1,1,283,Procedure2,List2,6,4,4,1,83,kindling,kind,0,6,0,10,1199394,,0,0
21,1,1,364,Procedure2,List2,6,5,5,1,164,dumpling,dump,1,6,0,10,1503281,6,557,1503838
21,1,1,386,Procedure2,List2,6,6,6,1,186,random,ran,1,6,0,10,1585818,6,562,1586380
21,1,1,331,Procedure2,List2,6,7,7,1,131,dearth,dear,0,6,0,10,1379475,,0,0
21,1,1,347,Procedure2,List2,6,12,12,1,147,hickory,hick,0,6,0,10,1439503,,0,0
21,1,1,279,Procedure2,List2,6,13,13,1,79,auditory,audit,0,6,0,10,1184388,,0,0
21,1,1,377,Procedure2,List2,6,14,14,1,177,testify,test,1,6,0,10,1552053,6,576,1552629
21,1,1,357,Procedure2,List2,6,24,24,1,157,boredom,bore,1,6,0,10,1477019,6,1700,1478719
21,1,1,306,Procedure2,List2,6,25,25,1,106,tenth,ten,1,6,0,10,1285683,6,463,1286146
21,1,1,236,Procedure2,List2,6,26,26,1,36,freedom,free,1,6,0,10,1023065,6,566,1023631
21,1,1,274,Procedure2,List2,6,27,27,1,74,kingdom,king,1,6,0,10,1165629,6,407,1166036
21,1,1,379,Procedure2,List2,6,28,28,1,179,sapling,sap,0,6,0,10,1559557,5,656,1560213
21,1,1,292,Procedure2,List2,6,29,29,1,92,earthling,earth,0,6,0,10,1233160,,0,0
21,1,1,287,Procedure2,List2,6,30,30,1,87,growth,grow,1,6,0,10,1214401,6,482,1214883
21,1,1,362,Procedure2,List2,6,31,31,1,162,serfdom,serf,0,6,0,10,1495778,,0,0
21,1,1,210,Procedure2,List2,6,32,32,1,10,health,heal,1,6,0,10,925521,6,624,926145
21,1,1,397,Procedure2,List2,6,42,42,1,197,classify,class,1,6,0,10,1627087,6,533,1627620
21,1,1,366,Procedure2,List2,6,43,43,1,166,hotelier,hotel,1,6,0,10,1510785,6,613,1511398
21,1,1,234,Procedure2,List2,6,44,44,1,34,marketeer,market,1,6,0,10,1015561,6,542,1016103
21,1,1,270,Procedure2,List2,6,45,45,1,70,justify,just,1,6,0,10,1150622,6,567,1151189
21,1,1,209,Procedure2,List2,6,46,46,1,9,courtier,court,1,6,0,10,921769,6,784,922553
21,1,1,286,Procedure2,List2,6,47,47,1,86,nullify,null,0,6,0,10,1210649,,0,0
21,1,1,302,Procedure2,List2,6,48,48,1,102,racketeer,racket,1,6,0,10,1270676,6,974,1271650
21,1,1,329,Procedure2,List2,6,49,49,1,129,musketeer,musket,1,6,0,10,1371972,6,1116,1373088
21,1,1,240,Procedure2,List2,6,50,50,1,40,clothier,cloth,1,6,0,10,1038072,6,607,1038679
21,1,1,212,Procedure2,List2,6,52,52,1,12,imply,imp,0,6,0,10,933024,5,641,933665
21,1,1,272,Procedure2,List2,6,59,59,1,72,flower,flow,1,6,0,10,1158126,6,1758,1159884
21,1,1,400,Procedure2,List2,6,60,60,1,200,traitor,trait,1,6,0,10,1638342,6,854,1639196
21,1,1,226,Procedure2,List2,6,61,61,1,26,limber,limb,1,6,0,10,985548,6,524,986072
21,1,1,296,Procedure2,List2,6,62,62,1,96,hunger,hung,1,6,0,10,1248166,6,509,1248675
21,1,1,211,Procedure2,List2,6,63,63,1,11,pollen,poll,1,6,0,10,929273,6,752,930025
21,1,1,316,Procedure2,List2,6,64,64,1,116,vanish,van,1,6,0,10,1323200,6,553,1323753
21,1,1,223,Procedure2,List2,6,74,74,1,23,weakness,weak,1,6,0,10,974293,6,627,974920
21,1,1,241,Procedure2,List2,6,75,75,1,41,greatly,great,1,6,0,10,1041823,6,696,1042519
21,1,1,307,Procedure2,List2,6,76,76,1,107,illness,ill,1,6,0,10,1289435,6,1103,1290538
21,1,1,285,Procedure2,List2,6,77,77,1,85,calmness,calm,1,6,0,10,1206898,6,482,1207380
21,1,1,262,Procedure2,List2,6,78,78,1,62,deathlike,death,1,6,0,10,1120609,6,604,1121213
21,1,1,204,Procedure2,List2,6,79,79,1,4,waiflike,waif,0,6,0,10,903011,5,638,903649
21,1,1,312,Procedure2,List2,6,80,80,1,112,highly,high,1,6,0,10,1308193,6,785,1308978
21,1,1,388,Procedure2,List2,6,81,81,1,188,stainless,stain,1,6,0,10,1593322,6,986,1594308
21,1,1,230,Procedure2,List2,6,82,82,1,30,warlike,war,1,6,0,10,1000555,6,764,1001319
21,1,1,380,Procedure2,List2,6,92,92,1,180,drawer,draw,0,6,0,10,1563308,,0,0
21,1,1,352,Procedure2,List2,6,93,93,1,152,greenish,green,1,6,0,10,1458261,6,690,1458951
21,1,1,245,Procedure2,List2,6,94,94,1,45,bookish,book,1,6,0,10,1056830,6,680,1057510
21,1,1,224,Procedure2,List2,6,95,95,1,24,drunken,drunk,1,6,0,10,978045,6,651,978696
21,1,1,385,Procedure2,List2,6,96,96,1,185,foolish,fool,1,6,0,10,1582067,6,490,1582557
21,1,1,355,Procedure2,List2,6,97,97,1,155,freakish,freak,1,6,0,10,1469516,6,563,1470079
21,1,1,336,Procedure2,List2,6,98,98,1,136,flaxen,flax,1,6,0,10,1398234,6,854,1399088
21,1,1,271,Procedure2,List2,6,99,99,1,71,hunter,hunt,0,6,0,10,1154374,,0,0
21,1,1,384,Procedure2,List2,6,100,100,1,184,sailor,sail,1,6,0,10,1578315,6,1138,1579453
21,1,1,356,Procedure2,List2,6,101,1,1,156,kindling,bread,1,6,0,10,1473268,6,507,1473775
21,1,1,280,Procedure2,List2,6,102,2,1,80,dumpling,hear,1,6,0,10,1188139,6,609,1188748
21,1,1,275,Procedure2,List2,6,103,3,1,75,random,you,1,6,0,10,1169381,6,375,1169756
21,1,1,339,Procedure2,List2,6,108,8,1,139,hickory,car,1,6,0,10,1409489,6,647,1410136
21,1,1,337,Procedure2,List2,6,109,9,1,137,auditory,rat,1,6,0,10,1401986,6,670,1402656
21,1,1,250,Procedure2,List2,6,110,10,1,50,testify,fact,1,6,0,10,1075589,6,649,1076238
21,1,1,327,Procedure2,List2,6,111,11,1,127,dearth,pill,1,6,0,10,1364469,6,540,1365009
21,1,1,239,Procedure2,List2,6,115,15,1,39,boredom,seed,1,6,0,10,1034320,6,599,1034919
21,1,1,268,Procedure2,List2,6,116,16,1,68,tenth,warm,1,6,0,10,1143119,6,638,1143757
21,1,1,310,Procedure2,List2,6,117,17,1,110,freedom,four,0,6,0,10,1300690,,0,0
21,1,1,326,Procedure2,List2,6,118,18,1,126,kingdom,boy,1,6,0,10,1360717,6,468,1361185
21,1,1,284,Procedure2,List2,6,119,19,1,84,sapling,eleven,1,6,0,10,1203146,6,586,1203732
21,1,1,219,Procedure2,List2,6,120,20,1,19,earthling,six,1,6,0,10,959286,6,698,959984
21,1,1,218,Procedure2,List2,6,121,21,1,18,growth,duck,1,6,0,10,955534,6,1786,957320
21,1,1,263,Procedure2,List2,6,122,22,1,63,serfdom,star,1,6,0,11,1124361,6,532,1124893
21,1,1,398,Procedure2,List2,6,123,23,1,198,health,man,1,6,0,10,1630839,6,445,1631284
21,1,1,319,Procedure2,List2,6,133,33,1,119,classify,cash,1,6,0,10,1334455,6,498,1334953
21,1,1,333,Procedure2,List2,6,134,34,1,133,hotelier,solid,1,6,0,10,1386979,6,685,1387664
21,1,1,318,Procedure2,List2,6,135,35,1,118,marketeer,fort,1,6,0,10,1330703,6,466,1331169
21,1,1,341,Procedure2,List2,6,136,36,1,141,justify,profit,1,6,0,10,1416992,6,456,1417448
21,1,1,323,Procedure2,List2,6,137,37,1,123,courtier,direct,1,6,0,10,1349462,6,499,1349961
21,1,1,349,Procedure2,List2,6,138,38,1,149,nullify,arm,1,6,0,10,1447006,6,713,1447719
21,1,1,328,Procedure2,List2,6,139,39,1,128,racketeer,acid,1,6,0,10,1368220,6,565,1368785
21,1,1,264,Procedure2,List2,6,140,40,1,64,musketeer,front,1,6,0,10,1128112,6,557,1128669
21,1,1,391,Procedure2,List2,6,141,41,1,191,clothier,humid,1,6,0,10,1604577,6,579,1605156
21,1,1,340,Procedure2,List2,6,151,51,1,140,imply,wit,0,6,0,10,1413241,,0,0
21,1,1,259,Procedure2,List2,6,153,53,1,59,flower,list,1,6,0,10,1109354,6,627,1109981
21,1,1,237,Procedure2,List2,6,154,54,1,37,traitor,past,1,6,0,10,1026817,6,742,1027559
21,1,1,273,Procedure2,List2,6,155,55,1,73,limber,ban,1,6,0,10,1161877,6,607,1162484
21,1,1,389,Procedure2,List2,6,156,56,1,189,hunger,heath,1,6,0,10,1597074,6,1010,1598084
21,1,1,255,Procedure2,List2,6,157,57,1,55,pollen,mist,1,6,0,10,1094347,6,667,1095014
21,1,1,368,Procedure2,List2,6,158,58,1,168,vanish,rapt,0,6,0,10,1518288,5,806,1519094
21,1,1,308,Procedure2,List2,6,165,65,1,108,weakness,help,1,6,0,10,1293187,6,431,1293618
21,1,1,361,Procedure2,List2,6,166,66,1,161,greatly,chief,1,6,0,10,1492026,6,660,1492686
21,1,1,354,Procedure2,List2,6,167,67,1,154,illness,strong,1,6,0,10,1465764,6,579,1466343
21,1,1,265,Procedure2,List2,6,168,68,1,65,calmness,deaf,1,6,0,10,1131864,6,1237,1133101
21,1,1,376,Procedure2,List2,6,169,69,1,176,deathlike,dead,0,6,0,10,1548302,5,455,1548757
21,1,1,246,Procedure2,List2,6,170,70,1,46,waiflike,sick,1,6,0,10,1060582,6,632,1061214
21,1,1,295,Procedure2,List2,6,171,71,1,95,highly,worth,1,6,0,10,1244415,6,492,1244907
21,1,1,229,Procedure2,List2,6,172,72,1,29,stainless,thank,1,6,0,10,996803,6,1004,997807
21,1,1,367,Procedure2,List2,6,173,73,1,167,warlike,tooth,1,6,0,10,1514536,6,1022,1515558
21,1,1,243,Procedure2,List2,6,183,83,1,43,drawer,tract,0,6,0,10,1049327,5,655,1049982
21,1,1,244,Procedure2,List2,6,184,84,1,44,greenish,sculpt,1,6,0,10,1053078,6,664,1053742
21,1,1,256,Procedure2,List2,6,185,85,1,56,bookish,self,1,6,0,10,1098099,6,667,1098766
21,1,1,202,Procedure2,List2,6,186,86,1,2,drunken,fresh,1,6,0,10,895507,6,686,896193
21,1,1,227,Procedure2,List2,6,187,87,1,27,foolish,debt,1,6,0,10,989300,6,868,990168
21,1,1,311,Procedure2,List2,6,188,88,1,111,freakish,pray,0,6,0,10,1304442,,0,0
21,1,1,320,Procedure2,List2,6,189,89,1,120,flaxen,profess,1,6,0,10,1338207,6,554,1338761
21,1,1,303,Procedure2,List2,6,190,90,1,103,hunter,soft,1,6,0,10,1274428,6,1030,1275458
21,1,1,335,Procedure2,List2,6,191,91,1,135,sailor,fast,0,6,0,10,1394482,,0,0
21,1,1,6,Procedure1,List1,5,245,101,1,6,amplifier,amplif,1,5,0,10,130730,5,894,131624
21,1,1,21,Procedure1,List1,5,245,102,1,21,amusing,amus,1,5,0,10,187005,5,778,187783
21,1,1,68,Procedure1,List1,5,245,103,1,68,apprising,appris,1,5,0,10,363334,5,669,364003
21,1,1,76,Procedure1,List1,5,245,104,1,76,arising,aris,1,5,0,10,393348,5,647,393995
21,1,1,7,Procedure1,List1,5,245,105,1,7,blaming,blam,1,5,0,10,134481,5,879,135360
21,1,1,61,Procedure1,List1,5,245,106,1,61,candify,cand,1,5,0,10,337073,5,755,337828
21,1,1,58,Procedure1,List1,5,245,107,1,58,capturing,captur,1,5,0,11,325818,5,810,326628
21,1,1,50,Procedure1,List1,5,245,108,1,50,certify,cert,1,5,0,10,295804,5,649,296453
21,1,1,158,Procedure1,List1,5,245,109,1,158,clarify,clar,1,5,0,10,700986,5,1387,702373
21,1,1,87,Procedure1,List1,5,245,110,1,87,clumsier,clums,0,5,0,10,434616,6,1234,435850
21,1,1,128,Procedure1,List1,5,245,111,1,128,comelier,comel,1,5,0,10,588436,5,779,589215
21,1,1,66,Procedure1,List1,5,245,112,1,66,comparing,compar,1,5,0,10,355831,5,548,356379
21,1,1,40,Procedure1,List1,5,245,113,1,40,competing,compet,1,5,0,10,258287,5,750,259037
21,1,1,125,Procedure1,List1,5,245,114,1,125,conditory,condit,1,5,0,10,577181,5,682,577863
21,1,1,30,Procedure1,List1,5,245,115,1,30,crating,crat,1,5,0,10,220770,5,828,221598
21,1,1,89,Procedure1,List1,5,245,116,1,89,culpatory,culpat,1,5,0,10,442120,5,898,443018
21,1,1,131,Procedure1,List1,5,245,117,1,131,dandify,dand,1,5,0,10,599691,5,644,600335
21,1,1,67,Procedure1,List1,5,245,118,1,67,dilatory,dilat,1,5,0,10,359583,5,572,360155
21,1,1,62,Procedure1,List1,5,245,119,1,62,dinkier,dink,1,5,0,10,340824,5,756,341580
21,1,1,92,Procedure1,List1,5,245,120,1,92,dizzier,dizz,1,5,0,10,453375,5,755,454130
21,1,1,88,Procedure1,List1,5,245,121,1,88,droning,dron,1,5,0,10,438368,5,786,439154
21,1,1,55,Procedure1,List1,5,245,122,1,55,emptier,empt,1,5,0,10,314562,5,850,315412
21,1,1,144,Procedure1,List1,5,245,123,1,144,emulatory,emulat,1,5,0,10,648463,5,1303,649766
21,1,1,74,Procedure1,List1,5,245,124,1,74,emulsify,emuls,1,5,0,11,385845,5,654,386499
21,1,1,8,Procedure1,List1,5,245,125,1,8,felicify,felic,0,5,0,10,138233,6,1398,139631
21,1,1,43,Procedure1,List1,5,245,126,1,43,flimsier,flims,0,5,0,10,269542,6,599,270141
21,1,1,71,Procedure1,List1,5,245,127,1,71,forcing,forc,1,5,0,10,374589,5,670,375259
21,1,1,10,Procedure1,List1,5,245,128,1,10,forging,forg,1,5,0,10,145736,5,895,146631
21,1,1,44,Procedure1,List1,5,245,129,1,44,fumify,fum,1,5,0,10,273294,5,695,273989
21,1,1,75,Procedure1,List1,5,245,130,1,75,hortatory,hortat,1,5,0,10,389596,5,631,390227
21,1,1,199,Procedure1,List1,5,245,131,1,199,lonelier,lonel,1,5,0,10,854806,5,1268,856074
21,1,1,130,Procedure1,List1,5,245,132,1,130,monitory,monit,1,5,0,10,595939,5,716,596655
21,1,1,112,Procedure1,List1,5,245,133,1,112,nippier,nipp,1,5,0,10,528409,5,807,529216
21,1,1,97,Procedure1,List1,5,245,134,1,97,nuttier,nutt,0,5,0,10,472133,6,588,472721
21,1,1,134,Procedure1,List1,5,245,135,1,134,peskier,pesk,1,5,0,10,610946,5,997,611943
21,1,1,93,Procedure1,List1,5,245,136,1,93,punitory,punit,1,5,0,10,457127,5,755,457882
21,1,1,126,Procedure1,List1,5,245,137,1,126,purifier,purif,1,5,0,10,580932,5,763,581695
21,1,1,113,Procedure1,List1,5,245,138,1,113,ropier,rop,0,5,0,10,532160,6,544,532704
21,1,1,47,Procedure1,List1,5,245,139,1,47,stratify,strat,1,5,0,10,284549,5,616,285165
21,1,1,167,Procedure1,List1,5,245,140,1,167,terrify,terr,1,5,0,10,734752,5,652,735404
21,1,1,2,Procedure1,List1,5,245,141,1,2,territory,territ,1,5,0,10,115723,5,717,116440
21,1,1,12,Procedure1,List1,5,245,142,1,12,garaging,garag,1,5,0,10,153240,5,799,154039
21,1,1,23,Procedure1,List1,5,245,143,1,23,gliding,glid,1,5,0,10,194508,5,906,195414
21,1,1,195,Procedure1,List1,5,245,144,1,195,gouging,goug,1,5,0,10,839799,5,715,840514
21,1,1,136,Procedure1,List1,5,245,145,1,136,grating,grat,1,5,0,10,618449,5,726,619175
21,1,1,107,Procedure1,List1,5,245,146,1,107,hiking,hik,1,5,0,10,509650,5,983,510633
21,1,1,191,Procedure1,List1,5,245,147,1,191,impeding,imped,0,5,0,10,824792,,0,0
21,1,1,187,Procedure1,List1,5,245,148,1,187,lopping,lopp,1,5,0,10,809785,5,1506,811291
21,1,1,39,Procedure1,List1,5,245,149,1,39,merging,merg,1,5,0,10,254535,5,1014,255549
21,1,1,35,Procedure1,List1,5,245,150,1,35,parading,parad,1,5,0,10,239529,5,709,240238
21,1,1,182,Procedure1,List1,5,246,151,1,182,barmen,barm,1,5,0,10,791027,5,824,791851
21,1,1,60,Procedure1,List1,5,246,152,1,60,brazen,braz,0,5,0,10,333321,6,507,333828
